,GEOID,state,week_of_year,pop_count_2010,cases_cum,cases_cum_rate_100K,cases_count_pos,cases_rate_100K
1759,44,Rhode Island,8,1052567,0,0.0,0.0,0.0
1760,44,Rhode Island,9,1052567,2,0.19001165721517016,2.0,0.19001165721517016
1761,44,Rhode Island,10,1052567,17,1.6150990863289463,1.0,0.09500582860758508
1762,44,Rhode Island,11,1052567,78,7.410454631391636,17.0,1.6150990863289463
1763,44,Rhode Island,12,1052567,314,29.831830182781715,63.0,5.98536720227786
1764,44,Rhode Island,13,1052567,1263,119.99236153137996,211.0,20.04622983620045
1765,44,Rhode Island,14,1052567,4558,433.03656679337274,628.0,59.66366036556343
1766,44,Rhode Island,15,1052567,12517,1189.1879566811422,1743.0,165.59515926302078
1767,44,Rhode Island,16,1052567,26968,2562.1171858893545,2041.0,193.90689618808113
1768,44,Rhode Island,17,1052567,43954,4175.8861906177935,2733.0,259.65092958453
1769,44,Rhode Island,18,1052567,60230,5722.201057034848,2038.0,193.62187870225839
1770,44,Rhode Island,19,1052567,73362,6969.817598309656,1797.0,170.72547400783037
1771,44,Rhode Island,20,1052567,84242,8003.481013560182,1400.0,133.0081600506191
1772,44,Rhode Island,21,1052567,94426,8971.020372099829,1391.0,132.15310759315085
1773,44,Rhode Island,22,1052567,101504,9643.471626984316,863.0,81.99003008834592
1774,44,Rhode Island,23,1052567,106970,10162.773486153375,513.0,48.737990075691144
1775,44,Rhode Island,24,1052567,110792,10525.885763091566,506.0,48.07294927543805
1776,44,Rhode Island,25,1052567,113750,10806.913004112801,390.0,37.05227315695818
1777,44,Rhode Island,26,1052567,116221,11041.672406602147,324.0,30.781888468857566
1778,44,Rhode Island,27,1052567,118344,11243.36978073605,330.0,31.351923440503075
1779,44,Rhode Island,28,1052567,120528,11450.862510415014,321.0,30.49687098303481
1780,44,Rhode Island,29,1052567,123805,11762.196610762072,481.0,45.69780356024842
1781,44,Rhode Island,30,1052567,126772,12044.078904240778,431.0,40.94751212986917
1782,44,Rhode Island,31,1052567,132056,12546.089702603254,798.0,75.8146512288529
1783,44,Rhode Island,32,1052567,136942,13010.288181179916,716.0,68.02417328303092
1784,44,Rhode Island,33,1052567,141361,13430.118937796835,597.0,56.718479678728286
1785,44,Rhode Island,34,1052567,145996,13870.47095339299,687.0,65.26900425341094
1786,44,Rhode Island,35,1052567,150766,14323.648755851169,661.0,62.79885270961374
1787,44,Rhode Island,36,1052567,154901,14716.497857143539,560.0,53.20326402024764
1788,44,Rhode Island,37,1052567,159008,15106.686795234888,662.0,62.89385853822132
1789,44,Rhode Island,38,1052567,164086,15589.126392904205,715.0,67.92916745442332
1790,44,Rhode Island,39,1052567,169007,16056.650075482132,691.0,65.64902756784129
1791,44,Rhode Island,40,1052567,173870,16518.66342000082,895.0,85.03021660378865
1792,44,Rhode Island,41,1052567,181718,17264.269162913144,1218.0,115.71709924403861
1793,44,Rhode Island,42,1052567,190929,18139.36785021761,1397.0,132.72314256479635
1794,44,Rhode Island,43,1052567,206067,19577.56608367923,2427.0,230.57914603060897
1795,44,Rhode Island,44,1052567,225347,21409.278459233476,2756.0,261.8360636425044
1796,44,Rhode Island,45,1052567,248675,23625.574428991218,3506.0,333.09043509819327
1797,44,Rhode Island,46,1052567,281934,26785.373282650886,5149.0,489.1850115004555
1798,44,Rhode Island,47,1052567,325316,30906.916139305155,6472.0,614.8777227482906
1799,44,Rhode Island,48,1052567,368493,35008.98280109484,5953.0,565.569697700954
1800,45,South Carolina,4,4625364,0,0.0,0.0,0.0
1801,45,South Carolina,5,4625364,0,0.0,0.0,0.0
1802,45,South Carolina,6,4625364,0,0.0,0.0,0.0
1803,45,South Carolina,7,4625364,0,0.0,0.0,0.0
1804,45,South Carolina,8,4625364,0,0.0,0.0,0.0
1805,45,South Carolina,9,4625364,0,0.0,0.0,0.0
1806,45,South Carolina,10,4625364,10,0.21619920075479465,6.0,0.1297195204528768
1807,45,South Carolina,11,4625364,98,2.1187521673969876,22.0,0.47563824166054824
1808,45,South Carolina,12,4625364,713,15.41500301381686,166.0,3.5889067325295914
1809,45,South Carolina,13,4625364,3500,75.66972026417812,581.0,12.561173563853568
1810,45,South Carolina,14,4625364,10521,227.46317911411944,1274.0,27.54377817616084
1811,45,South Carolina,15,4625364,19584,423.40451475818986,1270.0,27.457298495858925
1812,45,South Carolina,16,4625364,27288,589.9643790196836,1058.0,22.873875439857272
1813,45,South Carolina,17,4625364,34538,746.7087995669099,1113.0,24.062971044008645
1814,45,South Carolina,18,4625364,42697,923.1057274627466,1136.0,24.560229205744672
1815,45,South Carolina,19,4625364,50227,1085.9037256311071,1027.0,22.203657917517415
1816,45,South Carolina,20,4625364,57822,1250.1070186043737,1163.0,25.143967047782617
1817,45,South Carolina,21,4625364,66181,1430.8279305153064,1280.0,27.67349769661372
1818,45,South Carolina,22,4625364,76391,1651.5673144859518,1765.0,38.15915893322126
1819,45,South Carolina,23,4625364,91874,1986.3085370146002,2425.0,52.428306183037705
1820,45,South Carolina,24,4625364,116149,2511.132096846864,4510.0,97.50583954041238
1821,45,South Carolina,25,4625364,152590,3298.9836043174114,5897.0,127.49266868510242
1822,45,South Carolina,26,4625364,204827,4428.343369300232,8627.0,186.51505049116133
1823,45,South Carolina,27,4625364,278428,6019.591106775597,11527.0,249.2128187100518
1824,45,South Carolina,28,4625364,357098,7720.430219113566,11801.0,255.13667681073318
1825,45,South Carolina,29,4625364,448543,9697.463810415786,13338.0,288.3664939667451
1826,45,South Carolina,30,4625364,536244,11593.55242095541,11213.0,242.42416380635126
1827,45,South Carolina,31,4625364,611347,13217.273278384144,10589.0,228.93333367925206
1828,45,South Carolina,32,4625364,677524,14648.014729219149,8647.0,186.94744889267093
1829,45,South Carolina,33,4625364,727392,15726.156903543158,6062.0,131.05995549755653
1830,45,South Carolina,34,4625364,766017,16561.226316458553,5491.0,118.71498113445774
1831,45,South Carolina,35,4625364,806254,17431.147040535623,6336.0,136.98381359823787
1832,45,South Carolina,36,4625364,853603,18454.828636189497,6628.0,143.2968302602779
1833,45,South Carolina,37,4625364,895208,19354.32541092982,6912.0,149.43688756171406
1834,45,South Carolina,38,4625364,946984,20473.718392757844,5844.0,126.346812921102
1835,45,South Carolina,39,4625364,998368,21584.63636591628,8179.0,176.82932629734657
1836,45,South Carolina,40,4625364,1042012,22528.216157690505,5695.0,123.12544482985555
1837,45,South Carolina,41,4625364,1083292,23420.6864584063,5824.0,125.9144145195924
1838,45,South Carolina,42,4625364,1127310,24372.352100288757,6584.0,142.34555377695682
1839,45,South Carolina,43,4625364,1172512,25349.615727540575,6688.0,144.5940254648067
1840,45,South Carolina,44,4625364,1222391,26427.99572098542,7345.0,158.79831295439666
1841,45,South Carolina,45,4625364,1274680,27558.479721812164,7665.0,165.7166873785501
1842,45,South Carolina,46,4625364,1335236,28867.6956019029,9819.0,212.28599522113288
1843,45,South Carolina,47,4625364,1409598,30475.396098555706,10788.0,233.23569777427247
1844,45,South Carolina,48,4625364,1482752,32056.97973175732,9834.0,212.610294022265
1845,46,South Dakota,4,814180,0,0.0,0.0,0.0
1846,46,South Dakota,5,814180,0,0.0,0.0,0.0
1847,46,South Dakota,6,814180,0,0.0,0.0,0.0
1848,46,South Dakota,7,814180,0,0.0,0.0,0.0
1849,46,South Dakota,8,814180,0,0.0,0.0,0.0
1850,46,South Dakota,9,814180,0,0.0,0.0,0.0
1851,46,South Dakota,10,814180,0,0.0,0.0,0.0
1852,46,South Dakota,11,814180,48,5.8955022230956295,9.0,1.1054066668304308
1853,46,South Dakota,12,814180,95,11.6681814832101,12.0,1.4738755557739074
1854,46,South Dakota,13,814180,361,44.33908963619839,69.0,8.474784445699967
1855,46,South Dakota,14,814180,1140,140.0181777985212,150.0,18.423444447173843
1856,46,South Dakota,15,814180,3339,410.10587339408977,489.0,60.060428897786736
1857,46,South Dakota,16,814180,8920,1095.580829791938,906.0,111.27760446093001
1858,46,South Dakota,17,814180,13654,1677.0247365447444,578.0,70.99167260310988
1859,46,South Dakota,18,814180,17127,2103.5888869783093,417.0,51.217175563143286
1860,46,South Dakota,19,814180,21125,2594.6350929769833,887.0,108.943968164288
1861,46,South Dakota,20,814180,26634,3271.2667960401877,470.0,57.7267926011447
1862,46,South Dakota,21,814180,29853,3666.633913876539,576.0,70.74602667714755
1863,46,South Dakota,22,814180,33561,4122.061460610676,430.0,52.81387408189836
1864,46,South Dakota,23,814180,36590,4494.092215480607,445.0,54.65621852661573
1865,46,South Dakota,24,814180,39736,4880.493257019332,460.0,56.49856297133312
1866,46,South Dakota,25,814180,42733,5248.593677073865,399.0,49.00636222948243
1867,46,South Dakota,26,814180,45419,5578.496155641258,384.0,47.16401778476504
1868,46,South Dakota,27,814180,48268,5928.41877717458,382.0,46.91837185880272
1869,46,South Dakota,28,814180,51200,6288.535704635339,436.0,53.5508118597853
1870,46,South Dakota,29,814180,53999,6632.317178019602,407.0,49.98894593333169
1871,46,South Dakota,30,814180,57082,7010.980372890515,489.0,60.06042889778673
1872,46,South Dakota,31,814180,60848,7473.531651477559,560.0,68.78085926944902
1873,46,South Dakota,32,814180,64993,7982.632833034464,650.0,79.83492593775333
1874,46,South Dakota,33,814180,69504,8536.687219042473,669.0,82.16856223439534
1875,46,South Dakota,34,814180,75355,9255.324375445234,1002.0,123.06860890712129
1876,46,South Dakota,35,814180,85810,10539.438453413251,2046.0,251.29578225945122
1877,46,South Dakota,36,814180,100192,12305.87830700828,1787.0,219.48463484733105
1878,46,South Dakota,37,814180,111300,13670.19577980299,1529.0,187.79631039819205
1879,46,South Dakota,38,814180,123987,15228.450711144957,2058.0,252.76965781522514
1880,46,South Dakota,39,814180,141017,17320.12577071409,2845.0,349.43132968139724
1881,46,South Dakota,40,814180,161186,19797.342111081085,2877.0,353.36166449679433
1882,46,South Dakota,41,814180,185547,22789.432312265104,4146.0,509.22400451988506
1883,46,South Dakota,42,814180,217176,26674.19980839618,4705.0,577.8820408263529
1884,46,South Dakota,43,814180,253900,31184.75030091626,5934.0,728.8314623301974
1885,46,South Dakota,44,814180,303346,37257.85452848264,8121.0,997.4452823699919
1886,46,South Dakota,45,814180,359665,44175.120980618536,8080.0,992.4095408877645
1887,46,South Dakota,46,814180,424947,52193.24964995456,9977.0,1225.404701663023
1888,46,South Dakota,47,814180,488324,59977.40057481147,7684.0,943.7716475472254
1889,46,South Dakota,48,814180,538270,66111.91628386843,6835.0,839.4949519762215
1890,47,Tennessee,4,6346105,0,0.0,0.0,0.0
1891,47,Tennessee,5,6346105,0,0.0,0.0,0.0
1892,47,Tennessee,6,6346105,0,0.0,0.0,0.0
1893,47,Tennessee,7,6346105,0,0.0,0.0,0.0
1894,47,Tennessee,8,6346105,0,0.0,0.0,0.0
1895,47,Tennessee,9,6346105,0,0.0,0.0,0.0
1896,47,Tennessee,10,6346105,6,0.09454618226455441,3.0,0.047273091132277206
1897,47,Tennessee,11,6346105,134,2.1115314039083817,36.0,0.5672770935873264
1898,47,Tennessee,12,6346105,1351,21.288648706568832,385.0,6.066713361975573
1899,47,Tennessee,13,6346105,7099,111.86389131601194,1145.0,18.042563115485798
1900,47,Tennessee,14,6346105,19162,301.94899075889856,1969.0,31.026905479817934
1901,47,Tennessee,15,6346105,31385,494.55532172884,1606.0,25.30686145281239
1902,47,Tennessee,16,6346105,42949,676.7773303467245,1680.0,26.47293103407523
1903,47,Tennessee,17,6346105,57132,900.2687475230871,2611.0,41.14334698212526
1904,47,Tennessee,18,6346105,77502,1221.2530363112492,3436.0,54.143447043501496
1905,47,Tennessee,19,6346105,98694,1555.1901520696551,2189.0,34.49359882951826
1906,47,Tennessee,20,6346105,115561,1820.9752281123617,2331.0,36.73119180977939
1907,47,Tennessee,21,6346105,132817,2092.8900483052203,2725.0,42.93972444515179
1908,47,Tennessee,22,6346105,152323,2400.259686847287,2716.0,42.79790517175496
1909,47,Tennessee,23,6346105,177107,2790.798450388073,3979.0,62.69987653844367
1910,47,Tennessee,24,6346105,201235,3171.000164667934,3363.0,52.99313515928274
1911,47,Tennessee,25,6346105,229829,3621.5757539467118,4545.0,71.61873306539995
1912,47,Tennessee,26,6346105,264350,4165.547213605826,5226.0,82.3497247524269
1913,47,Tennessee,27,6346105,322218,5077.413626153365,10420.0,164.19520319944283
1914,47,Tennessee,28,6346105,394750,6220.350908155475,10741.0,169.25342395059647
1915,47,Tennessee,29,6346105,489139,7707.704174450312,15074.0,237.53152524264883
1916,47,Tennessee,30,6346105,591250,9316.738377319632,15150.0,238.72911021799985
1917,47,Tennessee,31,6346105,703901,11091.858707033685,15474.0,243.83460406028584
1918,47,Tennessee,32,6346105,795829,12540.43228090301,12984.0,204.59793842049575
1919,47,Tennessee,33,6346105,878802,13847.895677742488,10832.0,170.6873743816089
1920,47,Tennessee,34,6346105,953906,15031.361756542003,10380.0,163.56489531767912
1921,47,Tennessee,35,6346105,1022132,16106.446395072253,9249.0,145.74293996081062
1922,47,Tennessee,36,6346105,1096770,17282.56938704922,11340.0,178.6922844800078
1923,47,Tennessee,37,6346105,1160779,18291.203817144535,7721.0,121.66517887743743
1924,47,Tennessee,38,6346105,1231637,19407.762714294833,11311.0,178.23531126572914
1925,47,Tennessee,39,6346105,1298471,20460.912638539703,9416.0,148.37447536717403
1926,47,Tennessee,40,6346105,1361620,21455.995449177095,8225.0,129.60705818766
1927,47,Tennessee,41,6346105,1442253,22726.585834933398,13164.0,207.43432388843235
1928,47,Tennessee,42,6346105,1533996,24172.24423484956,13700.0,215.88044950406592
1929,47,Tennessee,43,6346105,1645546,25930.015340118072,18382.0,289.6579870645065
1930,47,Tennessee,44,6346105,1766357,27833.71847771192,14150.0,222.97141317390748
1931,47,Tennessee,45,6346105,1875260,29549.77895890471,19415.0,305.935688111054
1932,47,Tennessee,46,6346105,2047207,32259.26769254527,28138.0,443.39007942667195
1933,47,Tennessee,47,6346105,2256741,35561.04098498213,28642.0,451.33195873689453
1934,47,Tennessee,48,6346105,2427723,38255.323540975136,24956.0,393.24908743236995
1935,48,Texas,4,25145561,0,0.0,0.0,0.0
1936,48,Texas,5,25145561,0,0.0,0.0,0.0
1937,48,Texas,6,25145561,0,0.0,0.0,0.0
1938,48,Texas,7,25145561,9,0.035791605524330916,2.0,0.00795369011651798
1939,48,Texas,8,25145561,20,0.07953690116517981,2.0,0.00795369011651798
1940,48,Texas,9,25145561,73,0.2903096892529063,7.0,0.027837915407812934
1941,48,Texas,10,25145561,111,0.44142980146674804,12.0,0.04772214069910788
1942,48,Texas,11,25145561,336,1.3362199395750207,57.0,0.22668016832076246
1943,48,Texas,12,25145561,2179,8.66554538194634,559.0,2.2230563875667757
1944,48,Texas,13,25145561,11333,45.069585045249134,2083.0,8.283768256353477
1945,48,Texas,14,25145561,35463,141.03085630103857,4395.0,17.478234031048263
1946,48,Texas,15,25145561,77662,308.8497409145097,6659.0,26.481811242946616
1947,48,Texas,16,25145561,119323,474.5290828866375,5665.0,22.528827255037182
1948,48,Texas,17,25145561,158812,631.5707173922268,5768.0,22.938442296037856
1949,48,Texas,18,25145561,203816,810.5446523941145,7090.0,28.195831463056244
1950,48,Texas,19,25145561,256372,1019.5517212759739,7738.0,30.77282706080807
1951,48,Texas,20,25145561,316008,1256.714853170307,8791.0,34.96044490715478
1952,48,Texas,21,25145561,372548,1481.5656727642706,7222.0,28.720775010746426
1953,48,Texas,22,25145561,424431,1687.8963249219216,8924.0,35.489365299903234
1954,48,Texas,23,25145561,499271,1985.5234090820243,10974.0,43.64189766933416
1955,48,Texas,24,25145561,585833,2329.767071015039,13594.0,54.06123172197271
1956,48,Texas,25,25145561,723644,2877.820065338769,25344.0,100.78916115651585
1957,48,Texas,26,25145561,956552,3804.0590941677538,37980.0,151.04057531267645
1958,48,Texas,27,25145561,1268438,5044.3813920079165,47271.0,187.98944274896076
1959,48,Texas,28,25145561,1670694,6644.091177762946,64674.0,257.198477297842
1960,48,Texas,29,25145561,2155713,8572.936591074664,73225.0,291.20447939101456
1961,48,Texas,30,25145561,2614940,10399.211216643764,57702.0,229.47191355166026
1962,48,Texas,31,25145561,3015242,11991.150247154956,59021.0,234.71737218350387
1963,48,Texas,32,25145561,3422478,13610.664721300114,55633.0,221.2438211261224
1964,48,Texas,33,25145561,3779187,15029.241145186621,53072.0,211.05912093192114
1965,48,Texas,34,25145561,4111506,16350.822318102188,38680.0,153.82436685345775
1966,48,Texas,35,25145561,4363684,17353.695151203825,34403.0,136.81540053928404
1967,48,Texas,36,25145561,4576389,18199.5899793208,28791.0,114.49734607233458
1968,48,Texas,37,25145561,4748830,18885.361118012042,24603.0,97.84231896834595
1969,48,Texas,38,25145561,4965539,19747.17923374229,32519.0,129.32302444952413
1970,48,Texas,39,25145561,5302560,21087.459532121793,48079.0,191.20273355603402
1971,48,Texas,40,25145561,5522128,21960.6474478736,31901.0,126.86533420352005
1972,48,Texas,41,25145561,5745373,22848.458222904632,30310.0,120.53817371583
1973,48,Texas,42,25145561,5974204,23758.483654431093,36626.0,145.6559271037938
1974,48,Texas,43,25145561,6248803,24850.521330583953,41216.0,163.90964592120255
1975,48,Texas,44,25145561,6570578,26130.17064920524,47197.0,187.69515621464956
1976,48,Texas,45,25145561,6949402,27636.695001555145,58983.0,234.56625207129002
1977,48,Texas,46,25145561,7423667,29522.773423110346,73728.0,293.2048324553188
1978,48,Texas,47,25145561,7970624,31697.936665640507,82348.0,327.4852368575114
1979,48,Texas,48,25145561,8542182,33970.934273448904,74217.0,295.1495096888075
1980,49,Utah,4,2763885,0,0.0,0.0,0.0
1981,49,Utah,5,2763885,0,0.0,0.0,0.0
1982,49,Utah,6,2763885,0,0.0,0.0,0.0
1983,49,Utah,7,2763885,0,0.0,0.0,0.0
1984,49,Utah,8,2763885,0,0.0,0.0,0.0
1985,49,Utah,9,2763885,6,0.2170857325829403,1.0,0.036180955430490054
1986,49,Utah,10,2763885,13,0.47035242059637067,2.0,0.07236191086098011
1987,49,Utah,11,2763885,76,2.749752612717244,26.0,0.9407048411927414
1988,49,Utah,12,2763885,668,24.168878227567355,153.0,5.535686180864978
1989,49,Utah,13,2763885,3111,112.55895234425456,537.0,19.429173066173156
1990,49,Utah,14,2763885,8074,292.1250341457767,899.0,32.52667893201056
1991,49,Utah,15,2763885,13855,501.2871374894397,687.0,24.856316380746662
1992,49,Utah,16,2763885,18850,682.0110098647375,766.0,27.71461185975538
1993,49,Utah,17,2763885,25441,920.4796871070974,1052.0,38.06236511287554
1994,49,Utah,18,2763885,32735,1184.3835760170919,1052.0,38.06236511287554
1995,49,Utah,19,2763885,40377,1460.878437416897,1076.0,38.9307080432073
1996,49,Utah,20,2763885,47438,1716.352163711587,987.0,35.71060300989368
1997,49,Utah,21,2763885,55216,1997.7676350499387,1154.0,41.752822566785525
1998,49,Utah,22,2763885,63468,2296.332879262343,1437.0,51.9920329536142
1999,49,Utah,23,2763885,76973,2784.956682351111,2255.0,81.58805449575507
2000,49,Utah,24,2763885,93420,3380.024856316381,2229.0,80.64734965456233
2001,49,Utah,25,2763885,112638,4075.3504577795384,3254.0,117.73282897081462
2002,49,Utah,26,2763885,137056,4958.817027481245,3588.0,129.8172680845983
2003,49,Utah,27,2763885,164304,5944.675701051238,3850.0,139.2966784073867
2004,49,Utah,28,2763885,193484,7000.435980512937,4547.0,164.51480434243828
2005,49,Utah,29,2763885,224311,8115.786293568655,4565.0,165.1660615401871
2006,49,Utah,30,2763885,254129,9194.630022595005,3856.0,139.51376413996965
2007,49,Utah,31,2763885,278556,10078.422220895587,3202.0,115.85141928842917
2008,49,Utah,32,2763885,300580,10875.271583296699,2955.0,106.91472329709812
2009,49,Utah,33,2763885,319154,11547.296649462623,2522.0,91.2483695956959
2010,49,Utah,34,2763885,336662,12180.75281713964,2473.0,89.4755027796019
2011,49,Utah,35,2763885,354698,12833.312529283961,2729.0,98.73782736980735
2012,49,Utah,36,2763885,373997,13531.568788136989,2806.0,101.52376093795509
2013,49,Utah,37,2763885,394345,14267.7788692366,3232.0,116.93684795134385
2014,49,Utah,38,2763885,426353,15425.858890655723,5882.0,212.8163798421425
2015,49,Utah,39,2763885,471286,17051.577761013934,6842.0,247.55009705541292
2016,49,Utah,40,2763885,519754,18805.19630881893,7002.0,253.33904992429134
2017,49,Utah,41,2763885,574527,20786.93578061316,8226.0,297.62453937121114
2018,49,Utah,42,2763885,633867,22933.913675858435,8550.0,309.34716893069
2019,49,Utah,43,2763885,699579,25311.4366191068,10659.0,385.6528039335935
2020,49,Utah,44,2763885,776970,28111.516940827856,11457.0,414.52520636712455
2021,49,Utah,45,2763885,873224,31594.07862483425,16111.0,582.9113729406253
2022,49,Utah,46,2763885,1006949,36432.376889776526,21187.0,766.5659027057927
2023,49,Utah,47,2763885,1164723,42140.79095186667,23368.0,845.4765664996916
2024,49,Utah,48,2763885,1305823,47245.92376310881,16633.0,601.7978316753412
2025,50,Vermont,4,625741,0,0.0,0.0,0.0
2026,50,Vermont,5,625741,0,0.0,0.0,0.0
2027,50,Vermont,6,625741,0,0.0,0.0,0.0
2028,50,Vermont,7,625741,0,0.0,0.0,0.0
2029,50,Vermont,8,625741,0,0.0,0.0,0.0
2030,50,Vermont,9,625741,0,0.0,0.0,0.0
2031,50,Vermont,10,625741,2,0.31962105727449536,1.0,0.15981052863724768
2032,50,Vermont,11,625741,21,3.3560211013822014,7.0,1.1186737004607337
2033,50,Vermont,12,625741,197,31.482674141537792,44.0,7.031663260038898
2034,50,Vermont,13,625741,1081,172.75518145686476,183.0,29.245326740616328
2035,50,Vermont,14,625741,2570,410.7130585977265,277.0,44.26751643251761
2036,50,Vermont,15,625741,4468,714.0334419512227,215.0,34.35926365700825
2037,50,Vermont,16,625741,5421,866.3328757425197,85.0,13.583894934166054
2038,50,Vermont,17,625741,5803,927.3804976819483,39.0,6.23261061685266
2039,50,Vermont,18,625741,6107,975.9628983876714,46.0,7.351284317313393
2040,50,Vermont,19,625741,6399,1022.6275727497477,29.0,4.6345053304801835
2041,50,Vermont,20,625741,6521,1042.124457243492,14.0,2.2373474009214678
2042,50,Vermont,21,625741,6640,1061.1419101513247,16.0,2.556968458195963
2043,50,Vermont,22,625741,6807,1087.830268433745,25.0,3.995263215931192
2044,50,Vermont,23,625741,7123,1138.3303954831154,82.0,13.10446334825431
2045,50,Vermont,24,625741,7735,1236.1344390091108,64.0,10.227873832783851
2046,50,Vermont,25,625741,7975,1274.4889658820503,32.0,5.113936916391926
2047,50,Vermont,26,625741,8302,1326.74700874643,43.0,6.871852731401651
2048,50,Vermont,27,625741,8576,1370.5350935930362,47.0,7.511094845950641
2049,50,Vermont,28,625741,8889,1420.5557890564946,47.0,7.511094845950641
2050,50,Vermont,29,625741,9271,1481.6034109959232,54.0,8.629768546411375
2051,50,Vermont,30,625741,9650,1542.17160134944,50.0,7.990526431862384
2052,50,Vermont,31,625741,9881,1579.0878334646443,26.0,4.15507374456844
2053,50,Vermont,32,625741,10100,1614.0863392362016,33.0,5.273747445029173
2054,50,Vermont,33,625741,10421,1665.3855189287578,56.0,8.94938960368587
2055,50,Vermont,34,625741,10778,1722.4378776522556,42.0,6.712042202764403
2056,50,Vermont,35,625741,11111,1775.6547836884588,59.0,9.428821189597613
2057,50,Vermont,36,625741,11470,1833.0267634692307,32.0,5.113936916391926
2058,50,Vermont,37,625741,11651,1861.9524691525726,36.0,5.753179030940917
2059,50,Vermont,38,625741,11936,1907.4984698141886,31.0,4.954126387754678
2060,50,Vermont,39,625741,12098,1933.3877754534226,27.0,4.314884273205688
2061,50,Vermont,40,625741,12332,1970.7834391545384,43.0,6.871852731401651
2062,50,Vermont,41,625741,12874,2057.4007456759264,83.0,13.264273876891558
2063,50,Vermont,42,625741,13332,2130.593967791786,69.0,11.02692647597009
2064,50,Vermont,43,625741,13992,2236.06891669237,136.0,21.734231894665683
2065,50,Vermont,44,625741,14987,2395.080392686431,123.0,19.656695022381466
2066,50,Vermont,45,625741,16091,2571.5112163019526,196.0,31.322863612900544
2067,50,Vermont,46,625741,18538,2962.5675798772972,497.0,79.42583273271208
2068,50,Vermont,47,625741,23217,3710.3210433709796,740.0,118.2597911915633
2069,50,Vermont,48,625741,27268,4357.71349488047,471.0,75.27075898814365
2070,51,Virginia,4,8001024,0,0.0,0.0,0.0
2071,51,Virginia,5,8001024,0,0.0,0.0,0.0
2072,51,Virginia,6,8001024,0,0.0,0.0,0.0
2073,51,Virginia,7,8001024,0,0.0,0.0,0.0
2074,51,Virginia,8,8001024,0,0.0,0.0,0.0
2075,51,Virginia,9,8001024,0,0.0,0.0,0.0
2076,51,Virginia,10,8001024,3,0.037495200614321364,2.0,0.024996800409547576
2077,51,Virginia,11,8001024,157,1.9622488321494846,43.0,0.537431208805273
2078,51,Virginia,12,8001024,776,9.69875855890446,174.0,2.1747216356306396
2079,51,Virginia,13,8001024,3771,47.13146717220196,670.0,8.373928137198439
2080,51,Virginia,14,8001024,12541,156.7424369680681,1747.0,21.834705157739812
2081,51,Virginia,15,8001024,28752,359.35400268765596,2637.0,32.95828133998848
2082,51,Virginia,16,8001024,49393,617.3334813143917,3263.0,40.78227986817688
2083,51,Virginia,17,8001024,76811,960.0146181288794,4433.0,55.405408107762206
2084,51,Virginia,18,8001024,111982,1399.5958517309784,5702.0,71.26587796762014
2085,51,Virginia,19,8001024,151193,1889.6706221603636,5410.0,67.6163451078262
2086,51,Virginia,20,8001024,194172,2426.8393645613364,6307.0,78.82741009150828
2087,51,Virginia,21,8001024,237273,2965.532911787291,5856.0,73.19063159915531
2088,51,Virginia,22,8001024,289470,3617.9119072758685,8363.0,104.5241209125232
2089,51,Virginia,23,8001024,335008,4187.064055800858,6074.0,75.91528284379599
2090,51,Virginia,24,8001024,369399,4616.896537243233,3825.0,47.80638078325975
2091,51,Virginia,25,8001024,394460,4930.1189447750685,3488.0,43.59441991425098
2092,51,Virginia,26,8001024,420472,5255.227330901644,3742.0,46.76901356626352
2093,51,Virginia,27,8001024,447164,5588.834629167466,4012.0,50.14358162155244
2094,51,Virginia,28,8001024,477588,5969.085956997505,4922.0,61.51712580789659
2095,51,Virginia,29,8001024,521279,6515.153560344275,6760.0,84.48918538427081
2096,51,Virginia,30,8001024,569916,7123.03825110386,7137.0,89.20108226147053
2097,51,Virginia,31,8001024,622434,7779.429233058168,7215.0,90.17595747744288
2098,51,Virginia,32,8001024,675430,8441.79445031036,8304.0,103.78671530044154
2099,51,Virginia,33,8001024,725912,9072.738689447751,6601.0,82.50193975171179
2100,51,Virginia,34,8001024,770502,9630.042354578614,6279.0,78.47745488577462
2101,51,Virginia,35,8001024,816450,10204.31884718756,6781.0,84.75165178857107
2102,51,Virginia,36,8001024,865851,10821.75231570359,7179.0,89.72601507007103
2103,51,Virginia,37,8001024,914186,11425.862489601332,6888.0,86.08898061048185
2104,51,Virginia,38,8001024,962772,12033.10976195047,6697.0,83.70178617137006
2105,51,Virginia,39,8001024,1005215,12563.579361841683,5633.0,70.40348835349076
2106,51,Virginia,40,8001024,1043461,13041.593176073462,5726.0,71.56583957253471
2107,51,Virginia,41,8001024,1088235,13601.196546842004,6846.0,85.56404780188136
2108,51,Virginia,42,8001024,1140426,14253.500551929352,7422.0,92.76312631983106
2109,51,Virginia,43,8001024,1190485,14879.157967780124,7233.0,90.40092868112882
2110,51,Virginia,44,8001024,1247842,15596.028708325335,9021.0,112.74806824726434
2111,51,Virginia,45,8001024,1312953,16409.81204405836,9783.0,122.27184920330198
2112,51,Virginia,46,8001024,1384943,17309.571874800025,9785.0,122.29684600371152
2113,51,Virginia,47,8001024,1477825,18470.448282619825,15836.0,197.92466564279772
2114,51,Virginia,48,8001024,1599823,19995.228110801818,18146.0,226.79597011582518
2115,53,Washington,4,6724540,6,0.08922543400738192,0.0,0.0
